row_id,generation_method,plastic_type,replacement_pct,particle_size_mm,wc_ratio,additive_type,additive_pct,curing_temp_c,curing_days,compressive_strength_mpa,flexural_strength_mpa,split_tensile_mpa,density_kgm3,water_absorption_pct,thermal_conductivity_wm,durability_index,cement_kgm3,water_kgm3,fine_agg_kgm3,coarse_agg_kgm3,plastic_mass_kgm3,additive_mass_kgm3,co2_cement_kgm3,co2_water_kgm3,co2_sand_kgm3,co2_coarse_kgm3,co2_plastic_kgm3,co2_additive_kgm3,embodied_carbon_kgco2e_m3,baseline_concrete_co2,co2_saving_kgco2e_m3,co2_saving_pct,plastic_diversion_kg_m3,pet_bottle_equiv,is_516_grade,is_516_compliant,is_1237_compliant,is_1237_cs_margin_mpa,is_1237_wa_margin_pct,is_2185_pt1_compliant,is_2185_cs_margin_mpa,is_2185_pt2_compliant,is_5816_compliant,nbc_2016_structural,nbc_2016_nonstructural,bis_overall_pass,n_standards_passed,igbc_recycled_content_credit,igbc_regional_materials_credit,igbc_indoor_air_credit,igbc_total_credits,griha_embodied_energy_point,griha_waste_management_point,griha_material_criterion_pts,leed_bpdo_credit,leed_construction_waste_credit,leed_total_points,total_green_credits,score_carbon_component,score_plastic_diversion_comp,score_recycled_content_comp,score_bis_compliance_comp,score_green_rating_comp,sustainability_score,sustainability_grade,top_negative_factor,remediation_action_1,remediation_action_2,remediation_action_3,estimated_score_gain
M3_00654,physics_formula,Mixed,2.9,4.7,0.358,fibres,12.87,44.3,28,50.027,6.722,4.823,2290.8,3.257,1.1187,92.0,333.71,119.47,660.28,1210.0,31.9,49.29,290.9933,0.0358,3.1693,5.808,-35.09,0.0,264.9165,365.71,100.7935,27.5611,31.9,1275,M30,1,0,20.027,-2.257,1,46.527,0,0,1,0,1,3,0,1,0,1,1,0,1,0,0,0,2,17.899,3.988,1.45,6.429,2.857,32.62,D,replacement_pct,Increase replacement_pct to 15%: diversion reaches ~83 kg/m3,Switch to Mixed plastic type for higher volume at lower cost,Use larger particle_size to maintain workability at higher pct,6.0
M3_00655,physics_formula,HDPE,19.81,5.25,0.457,fly_ash,7.48,23.0,14,33.462,2.831,3.003,2104.4,3.762,0.9395,60.42,354.35,161.94,545.29,1210.0,190.18,28.65,308.9946,0.0486,2.6174,5.808,-228.2112,0.1146,89.372,365.71,276.338,75.5621,190.18,7607,M30,1,0,3.462,-2.762,1,29.962,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,28.976,23.773,9.905,6.429,8.571,77.65,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00656,physics_formula,Mixed,30.1,8.9,0.549,silica_fume,10.59,56.2,28,29.886,3.202,2.635,1962.6,4.877,0.7602,63.19,342.44,188.0,475.32,1210.0,331.1,40.56,298.6079,0.0564,2.2815,5.808,-364.21,0.5678,-56.8883,365.71,422.5983,115.5556,331.1,13243,M25,1,0,-0.114,-3.877,1,26.386,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,15.05,6.429,8.571,85.05,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_00657,physics_formula,LDPE,13.34,14.1,0.445,fly_ash,3.5,63.0,28,37.956,3.184,3.111,2244.2,3.517,0.8857,68.63,369.6,164.47,589.29,1210.0,122.73,13.41,322.2868,0.0493,2.8286,5.808,-153.41,0.0536,177.6164,365.71,188.0936,51.4325,122.73,4909,M30,1,0,7.956,-2.517,1,34.456,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,23.407,15.341,6.67,6.429,7.143,58.99,C,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00658,physics_formula,PVC,16.72,2.24,0.457,fly_ash,12.5,57.2,28,46.052,4.768,4.485,2256.1,4.776,0.9796,85.87,335.12,153.15,566.3,1210.0,234.08,47.88,292.229,0.0459,2.7183,5.808,-222.376,0.1915,78.6167,365.71,287.0933,78.503,234.08,9363,M30,1,0,16.052,-3.776,1,42.552,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,29.655,25.0,8.36,6.429,7.143,76.59,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00659,physics_formula,PVC,21.38,6.23,0.507,none,0.0,27.0,28,29.479,2.848,2.478,2205.9,5.882,0.8884,58.07,383.0,194.18,534.62,1210.0,299.32,0.0,333.976,0.0583,2.5662,5.808,-284.354,0.0,58.0544,365.71,307.6556,84.1256,299.32,11972,M25,1,0,-0.521,-4.882,1,25.979,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,10.69,6.429,7.143,79.26,B,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_00660,physics_formula,PP,5.19,6.15,0.547,fibres,11.36,69.9,28,39.551,5.305,3.853,2277.7,7.711,1.1282,67.23,339.49,185.7,644.71,1210.0,46.97,43.51,296.0363,0.0557,3.0946,5.808,-55.424,0.0,249.5706,365.71,116.1394,31.7572,46.97,1878,M30,1,0,9.551,-6.711,1,36.051,0,0,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1,18.867,5.871,2.595,6.429,1.429,35.19,D,replacement_pct,Increase replacement_pct to 15%: diversion reaches ~83 kg/m3,Switch to Mixed plastic type for higher volume at lower cost,Use larger particle_size to maintain workability at higher pct,6.0
M3_00661,physics_formula,PVC,9.53,5.24,0.42,fly_ash,15.69,62.4,90,52.679,5.547,5.381,2284.3,3.363,1.143,91.01,322.91,135.62,615.2,1210.0,133.42,60.09,281.5752,0.0407,2.9529,5.808,-126.749,0.2404,163.8682,365.71,201.8418,55.1918,133.42,5336,M30,1,0,22.679,-2.363,1,49.179,0,1,1,0,1,4,1,0,0,1,1,1,2,0,1,1,4,24.275,16.677,4.765,8.571,5.714,60.0,B,sustainability_score,Increase replacement_pct from 9.53% to 14.53%,Switch additive_type to silica_fume if not already,Extend curing_days to 28 for maximum strength gain,3.0
M3_00662,physics_formula,Mixed,21.24,8.5,0.385,silica_fume,12.6,29.8,28,39.754,4.067,3.881,2114.9,1.965,0.8446,82.19,334.74,128.88,535.57,1210.0,233.64,48.26,291.895,0.0387,2.5707,5.808,-257.004,0.6756,43.984,365.71,321.726,87.973,233.64,9345,M30,1,0,9.754,-0.965,1,36.254,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,10.62,6.429,8.571,80.62,A,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00663,physics_formula,PVC,34.54,12.27,0.47,none,0.0,30.0,28,26.77,2.283,2.479,2095.8,5.266,0.8572,55.13,383.0,180.01,445.13,1210.0,483.56,0.0,333.976,0.054,2.1366,5.808,-459.382,0.0,-117.4074,365.71,483.1174,132.104,483.56,19342,M25,1,0,-3.23,-4.266,1,23.27,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,17.27,6.429,7.143,85.84,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_00664,physics_formula,LDPE,12.97,5.76,0.534,none,0.0,40.8,14,30.532,3.41,2.756,2204.3,6.753,0.917,43.28,383.0,204.52,591.8,1210.0,119.32,0.0,333.976,0.0614,2.8407,5.808,-149.155,0.0,193.531,365.71,172.179,47.0807,119.32,4772,M30,1,0,0.532,-5.753,1,27.032,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,22.403,14.915,6.485,6.429,7.143,57.38,C,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00665,physics_formula,Mixed,27.77,6.47,0.635,fibres,5.67,38.5,28,23.608,3.15,2.085,2017.8,9.227,0.7622,43.07,361.28,229.42,491.16,1210.0,305.47,21.72,315.0396,0.0688,2.3576,5.808,-336.017,0.0,-12.743,365.71,378.453,103.4845,305.47,12218,M20,1,0,-6.392,-8.227,1,20.108,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,13.885,6.429,8.571,83.89,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_00666,physics_formula,PET,28.01,9.57,0.533,silica_fume,2.38,37.8,28,30.06,3.15,2.81,2079.7,4.68,0.7781,63.45,373.88,199.28,489.53,1210.0,386.54,9.12,326.0274,0.0598,2.3498,5.808,-510.2302,0.1276,-175.8576,365.71,541.5676,148.0866,386.54,15461,M30,1,0,0.06,-3.68,1,26.56,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,14.005,6.429,8.571,84.0,A,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00667,physics_formula,PET,15.45,6.09,0.462,fly_ash,7.5,43.2,56,45.328,4.883,4.272,2222.4,3.771,0.9155,83.66,354.27,163.68,574.94,1210.0,213.21,28.72,308.9278,0.0491,2.7597,5.808,-281.4372,0.1149,36.2223,365.71,329.4877,90.0953,213.21,8528,M30,1,0,15.328,-2.771,1,41.828,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,7.725,6.429,8.571,77.72,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00668,physics_formula,PP,28.93,7.27,0.411,fibres,5.85,31.9,28,30.459,3.972,3.455,1931.8,4.145,0.7373,64.36,360.59,148.2,483.28,1210.0,261.82,22.41,314.4384,0.0445,2.3197,5.808,-308.9435,0.0,13.6671,365.71,352.0429,96.2629,261.82,10472,M30,1,0,0.459,-3.145,1,26.959,0,1,1,0,1,4,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,14.465,8.571,7.143,85.18,A,sustainability_score,Increase replacement_pct from 28.93% to 33.93%,Switch additive_type to silica_fume if not already,Extend curing_days to 28 for maximum strength gain,3.0
M3_00669,physics_formula,PVC,12.13,11.96,0.4,none,0.0,57.8,28,37.379,3.615,3.377,2238.8,3.776,1.0173,69.15,383.0,153.2,597.52,1210.0,169.82,0.0,333.976,0.046,2.8681,5.808,-161.329,0.0,181.369,365.71,184.341,50.4063,169.82,6792,M30,1,0,7.379,-2.776,1,33.879,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,23.171,21.227,6.065,6.429,7.143,64.03,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00670,physics_formula,LDPE,18.97,8.68,0.521,fibres,16.17,52.5,14,31.404,4.597,3.109,2122.8,6.811,0.845,58.94,321.07,167.28,551.0,1210.0,174.52,61.93,279.9721,0.0502,2.6448,5.808,-218.155,0.0,70.3201,365.71,295.3899,80.7716,174.52,6980,M30,1,0,1.404,-5.811,1,27.904,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,30.0,21.815,9.485,6.429,7.143,74.87,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00671,physics_formula,PVC,21.4,10.25,0.474,silica_fume,12.73,58.9,7,35.069,3.297,3.829,2139.1,3.663,0.8407,63.6,334.24,158.43,534.48,1210.0,299.6,48.76,291.4609,0.0475,2.5655,5.808,-284.62,0.6826,15.9445,365.71,349.7655,95.6401,299.6,11983,M30,1,0,5.069,-2.663,1,31.569,0,1,1,0,1,4,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,10.7,8.571,7.143,81.41,A,sustainability_score,Increase replacement_pct from 21.4% to 26.4%,Switch additive_type to silica_fume if not already,Extend curing_days to 28 for maximum strength gain,3.0
M3_00672,physics_formula,PP,14.82,7.98,0.388,fly_ash,2.98,33.9,90,43.626,4.733,3.962,2221.9,2.979,0.8559,79.21,371.59,144.18,579.22,1210.0,134.12,11.41,324.0235,0.0433,2.7803,5.808,-158.2628,0.0457,174.4379,365.71,191.2721,52.3016,134.12,5364,M30,1,0,13.626,-1.979,1,40.126,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,23.608,16.765,7.41,6.429,7.143,61.36,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00673,physics_formula,PVC,35.53,3.31,0.437,silica_fume,17.17,47.7,28,33.52,3.457,3.065,2049.6,3.229,0.7618,76.93,317.24,138.63,438.4,1210.0,497.42,65.76,276.6323,0.0416,2.1043,5.808,-472.549,0.9207,-187.0421,365.71,552.7521,151.1449,497.42,19896,M30,1,0,3.52,-2.229,1,30.02,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,17.765,6.429,7.143,86.34,A,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00674,physics_formula,HDPE,21.99,11.13,0.437,fly_ash,17.66,22.7,56,34.532,3.381,3.205,2137.5,3.215,0.911,78.59,315.36,137.81,530.47,1210.0,211.1,67.64,274.9958,0.0413,2.5462,5.808,-253.3248,0.2706,30.3372,365.71,335.3728,91.7046,211.1,8444,M30,1,0,4.532,-2.215,1,31.032,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,10.995,6.429,8.571,81.0,A,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00675,physics_formula,LDPE,36.86,4.49,0.435,fibres,9.07,46.5,56,31.068,4.199,3.439,1860.1,4.231,0.6066,69.85,348.26,151.49,429.35,1210.0,339.11,34.74,303.6844,0.0454,2.0609,5.808,-423.89,0.0,-112.2913,365.71,478.0013,130.705,339.11,13564,M30,1,0,1.068,-3.231,1,27.568,0,1,1,0,1,4,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,18.43,8.571,7.143,89.14,A,sustainability_score,Increase replacement_pct from 36.86% to 40%,Switch additive_type to silica_fume if not already,Extend curing_days to 28 for maximum strength gain,3.0
M3_00676,physics_formula,Mixed,4.72,5.91,0.486,none,0.0,59.8,28,45.342,4.631,4.203,2344.3,6.388,1.0974,71.07,383.0,186.14,647.9,1210.0,51.92,0.0,333.976,0.0558,3.1099,5.808,-57.112,0.0,285.8378,365.71,79.8722,21.8403,51.92,2076,M30,1,0,15.342,-5.388,1,41.842,0,0,1,0,1,3,1,1,0,2,1,0,1,0,0,0,3,16.579,6.49,2.36,6.429,4.286,36.14,D,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00677,physics_formula,PP,14.78,3.45,0.555,fly_ash,7.56,38.9,56,38.62,3.65,3.699,2211.0,4.685,0.9312,68.1,354.05,196.5,579.5,1210.0,133.76,28.95,308.7274,0.0589,2.7816,5.808,-157.8356,0.1158,159.6561,365.71,206.0539,56.3435,133.76,5350,M30,1,0,8.62,-3.685,1,35.12,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,24.541,16.72,7.39,6.429,7.143,62.22,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00678,physics_formula,PVC,22.05,10.33,0.538,fly_ash,20.51,52.4,90,33.328,3.821,3.262,2194.3,5.531,0.9163,77.21,304.45,163.79,530.06,1210.0,308.7,78.55,265.4775,0.0491,2.5443,5.808,-293.265,0.3142,-19.0718,365.71,384.7818,105.215,308.7,12347,M30,1,0,3.328,-4.531,1,29.828,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,11.025,6.429,7.143,79.6,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00679,physics_formula,PET,30.66,8.02,0.504,fibres,21.64,50.1,14,31.513,4.295,2.912,2106.7,5.063,0.7851,57.8,300.12,151.26,471.51,1210.0,423.11,82.88,261.7036,0.0454,2.2633,5.808,-558.5026,0.0,-288.6823,365.71,654.3923,178.9375,423.11,16924,M30,1,0,1.513,-4.063,1,28.013,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,15.33,6.429,8.571,85.33,A,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00680,physics_formula,PET,11.26,6.2,0.614,fly_ash,11.58,35.4,14,32.399,3.058,3.045,2282.2,6.571,0.995,51.74,338.65,207.93,603.43,1210.0,155.39,44.35,295.3016,0.0624,2.8965,5.808,-205.1122,0.1774,99.1337,365.71,266.5763,72.8928,155.39,6215,M30,1,0,2.399,-5.571,1,28.899,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,28.36,19.424,5.63,6.429,8.571,68.41,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00681,physics_formula,LDPE,31.23,6.1,0.622,fibres,15.54,58.3,28,25.29,3.831,2.338,1913.0,8.723,0.6928,51.82,323.48,201.21,467.64,1210.0,287.32,59.52,282.0761,0.0604,2.2447,5.808,-359.145,0.0,-68.9559,365.71,434.6659,118.8553,287.32,11492,M25,1,0,-4.71,-7.723,1,21.79,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,15.615,6.429,7.143,84.19,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_00682,physics_formula,Mixed,7.99,10.38,0.61,fly_ash,20.97,38.1,28,33.125,3.036,3.122,2312.4,5.6,1.0413,71.48,302.68,184.64,625.67,1210.0,87.89,80.32,263.9412,0.0554,3.0032,5.808,-96.679,0.3213,176.4501,365.71,189.2599,51.7514,87.89,3515,M30,1,0,3.125,-4.6,1,29.625,0,0,1,0,1,3,1,1,0,2,1,0,1,0,1,1,4,23.481,10.986,3.995,6.429,5.714,50.6,C,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00683,physics_formula,PP,13.12,8.21,0.414,silica_fume,13.56,29.1,28,40.665,3.95,3.83,2200.9,2.86,0.9174,80.8,331.07,137.06,590.78,1210.0,118.74,51.93,288.6889,0.0411,2.8358,5.808,-140.1085,0.7271,157.9923,365.71,207.7177,56.7985,118.74,4749,M30,1,0,10.665,-1.86,1,37.165,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,24.646,14.842,6.56,6.429,7.143,59.62,C,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00684,physics_formula,PVC,20.99,9.63,0.572,none,0.0,57.7,14,28.454,3.263,2.935,2199.7,8.081,0.978,39.08,383.0,219.08,537.27,1210.0,293.86,0.0,333.976,0.0657,2.5789,5.808,-279.167,0.0,63.2616,365.71,302.4484,82.7017,293.86,11754,M25,1,0,-1.546,-7.081,1,24.954,0,1,1,0,1,4,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,10.495,8.571,7.143,81.21,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_00685,physics_formula,Mixed,10.82,6.14,0.439,silica_fume,9.05,31.0,28,41.144,4.041,4.413,2241.8,3.148,1.0416,83.1,348.34,152.92,606.42,1210.0,119.02,34.66,303.7512,0.0459,2.9108,5.808,-130.922,0.4853,182.0791,365.71,183.6309,50.2122,119.02,4760,M30,1,0,11.144,-2.148,1,37.644,0,1,1,0,1,4,1,1,0,2,1,1,2,1,1,2,6,23.126,14.877,5.41,8.571,8.571,60.55,B,sustainability_score,Increase replacement_pct from 10.82% to 15.82%,Switch additive_type to silica_fume if not already,Extend curing_days to 28 for maximum strength gain,3.0
M3_00686,physics_formula,PP,5.64,5.1,0.451,fibres,16.36,28.6,14,35.764,5.169,3.519,2343.4,4.631,1.1121,64.17,320.34,144.47,641.65,1210.0,51.04,62.66,279.3375,0.0433,3.0799,5.808,-60.2296,0.0,228.0392,365.71,137.6708,37.6448,51.04,2041,M30,1,0,5.764,-3.631,1,32.264,0,0,1,0,1,3,1,0,0,1,1,0,1,0,0,0,2,20.226,6.38,2.82,6.429,2.857,38.71,D,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00687,physics_formula,PET,17.06,15.18,0.384,fly_ash,9.05,29.1,90,42.261,4.15,4.558,2196.9,3.324,1.0046,77.0,348.34,133.76,563.99,1210.0,235.43,34.66,303.7512,0.0401,2.7072,5.808,-310.765,0.1386,1.6801,365.71,364.0299,99.5406,235.43,9417,M30,1,0,12.261,-2.324,1,38.761,0,1,1,0,1,4,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,8.53,8.571,8.571,80.67,A,sustainability_score,Increase replacement_pct from 17.06% to 22.06%,Switch additive_type to silica_fume if not already,Extend curing_days to 28 for maximum strength gain,3.0
M3_00688,physics_formula,PP,16.84,4.08,0.553,silica_fume,19.12,36.1,14,35.856,4.028,3.473,2127.3,4.996,0.7944,59.86,309.77,171.3,565.49,1210.0,152.4,73.23,270.1198,0.0514,2.7143,5.808,-179.8344,1.0252,99.8844,365.71,265.8256,72.6875,152.4,6096,M30,1,0,5.856,-3.996,1,32.356,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,28.312,19.05,8.42,6.429,7.143,69.35,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00689,physics_formula,PP,29.14,4.44,0.407,none,0.0,47.8,28,35.769,3.554,3.435,1927.1,2.517,0.6265,74.57,383.0,155.88,481.85,1210.0,263.72,0.0,333.976,0.0468,2.3129,5.808,-311.1861,0.0,30.9576,365.71,334.7524,91.5349,263.72,10548,M30,1,0,5.769,-1.517,1,32.269,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,14.57,6.429,7.143,83.14,A,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00690,physics_formula,PP,16.65,7.02,0.4,none,0.0,55.0,28,42.881,4.556,4.189,2119.1,3.972,0.9117,70.96,383.0,153.2,566.78,1210.0,150.68,0.0,333.976,0.046,2.7205,5.808,-177.8053,0.0,164.7452,365.71,200.9648,54.952,150.68,6027,M30,1,0,12.881,-2.972,1,39.381,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,24.22,18.835,8.325,6.429,7.143,64.95,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00691,physics_formula,Mixed,28.82,2.63,0.441,silica_fume,6.87,31.3,28,35.305,3.856,3.159,2073.2,3.104,0.7851,70.59,356.69,157.3,484.02,1210.0,317.02,26.31,311.0318,0.0472,2.3233,5.808,-348.722,0.3684,-29.1433,365.71,394.8533,107.969,317.02,12680,M30,1,0,5.305,-2.104,1,31.805,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,14.41,6.429,8.571,84.41,A,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00692,physics_formula,PET,9.24,14.02,0.408,fibres,6.3,66.4,7,42.853,6.144,4.204,2294.6,4.207,1.0069,64.5,358.87,146.42,617.17,1210.0,127.51,24.13,312.9355,0.0439,2.9624,5.808,-168.3158,0.0,153.434,365.71,212.276,58.0449,127.51,5100,M30,1,0,12.853,-3.207,1,39.353,0,0,1,0,1,3,1,1,0,2,1,1,2,0,1,1,5,24.933,15.939,4.62,6.429,7.143,59.06,C,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00693,physics_formula,Mixed,24.51,5.73,0.524,fly_ash,28.64,37.5,28,30.233,3.076,2.992,2108.9,4.836,0.7876,73.5,273.31,143.21,513.33,1210.0,269.61,109.69,238.3253,0.043,2.464,5.808,-296.571,0.4388,-49.492,365.71,415.202,113.5331,269.61,10784,M30,1,0,0.233,-3.836,1,26.733,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,12.255,6.429,8.571,82.25,A,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
